xpos,value
6407,0.392586
6408,0.392258
6409,0.391931
6410,0.391604
6411,0.391277
6412,0.390950
6413,0.390623
6414,0.390296
6415,0.389969
6416,0.389642
6417,0.389314
6418,0.388987
6419,0.388660
6420,0.388333
6421,0.388006
6422,0.387679
6423,0.387352
6424,0.386957
6425,0.386561
6426,0.386166
6427,0.385771
6428,0.385375
6429,0.384980
6430,0.384585
6431,0.384190
6432,0.383794
6433,0.383399
6434,0.383004
6435,0.382609
6436,0.382213
6437,0.381818
6438,0.381423
6439,0.381028
6440,0.380632
6441,0.380237
6442,0.379842
6443,0.379447
6444,0.379051
6445,0.378656
6446,0.378261
6447,0.377866
6448,0.377470
6449,0.377075
6450,0.376680
6451,0.376285
6452,0.375889
6453,0.375494
6454,0.375099
6455,0.374704
6456,0.374308
6457,0.373913
6458,0.373518
6459,0.373123
6460,0.372727
6461,0.372332
6462,0.371937
6463,0.371542
6464,0.370909
6465,0.370277
6466,0.369644
6467,0.369012
6468,0.368379
6469,0.367747
6470,0.367115
6471,0.366482
6472,0.365850
6473,0.365217
6474,0.364585
6475,0.363953
6476,0.363320
6477,0.362688
6478,0.362055
6479,0.361423
6480,0.360791
6481,0.360158
6482,0.359526
6483,0.358893
6484,0.358419
6485,0.357945
6486,0.357470
6487,0.356996
6488,0.356522
6489,0.356047
6490,0.355573
6491,0.355099
6492,0.354625
6493,0.354150
6494,0.353676
6495,0.353202
6496,0.352727
6497,0.352253
6498,0.351779
6499,0.351304
6500,0.350830
6501,0.350356
6502,0.349881
6503,0.349407
6504,0.348775
6505,0.348142
6506,0.347510
6507,0.346877
6508,0.346245
6509,0.345613
6510,0.344980
6511,0.344348
6512,0.343715
6513,0.343083
6514,0.342380
6515,0.341678
6516,0.340975
6517,0.340272
6518,0.339570
6519,0.338867
6520,0.338164
6521,0.337462
6522,0.336759
6523,0.336443
6524,0.336126
6525,0.335810
6526,0.335494
6527,0.335178
6528,0.334862
6529,0.334545
6530,0.334229
6531,0.333913
6532,0.333597
6533,0.332964
6534,0.332332
6535,0.331700
6536,0.331067
6537,0.330435
6538,0.329802
6539,0.329170
6540,0.328538
6541,0.327905
6542,0.317787
6543,0.317470
6544,0.317154
6545,0.316838
6546,0.316522
6547,0.316206
6548,0.315889
6549,0.315573
6550,0.315257
6551,0.314941
6552,0.314625
6553,0.588282
6554,0.587971
6555,0.587661
6556,0.587351
6557,0.587040
6558,0.586730
6559,0.586419
6560,0.586109
6561,0.585798
6562,0.585487
6563,0.585176
6564,0.584865
6565,0.584554
6566,0.584243
6567,0.583932
6568,0.583620
6569,0.583309
6570,0.582997
6571,0.582685
6572,0.582374
6573,0.582062
6574,0.581750
6575,0.581438
6576,0.581126
6577,0.580814
6578,0.580502
6579,0.580189
6580,0.579877
6581,0.579565
6582,0.579252
6583,0.578939
6584,0.578627
6585,0.578314
6586,0.578001
6587,0.577688
6588,0.577375
6589,0.577062
6590,0.576748
6591,0.576435
6592,0.576122
6593,0.575808
6594,0.575495
6595,0.575181
6596,0.574867
6597,0.574553
6598,0.574239
6599,0.573925
6600,0.573611
6601,0.573297
6602,0.572983
6603,0.572669
6604,0.572354
6605,0.572040
6606,0.571725
6607,0.571410
6608,0.571096
6609,0.570781
6610,0.570466
6611,0.570151
6612,0.569836
6613,0.569520
6614,0.569205
6615,0.568890
6616,0.568575
6617,0.568259
6618,0.567943
6619,0.567628
6620,0.567312
6621,0.566996
6622,0.566680
6623,0.566364
6624,0.566048
6625,0.565732
6626,0.565416
6627,0.565099
6628,0.564783
6629,0.564466
6630,0.564150
6631,0.563833
6632,0.563516
6633,0.563199
6634,0.562882
6635,0.562565
6636,0.562248
6637,0.561931
6638,0.561614
6639,0.561296
6640,0.560979
6641,0.560661
6642,0.560344
6643,0.560026
6644,0.559709
6645,0.559391
6646,0.559073
6647,0.558755
6648,0.558437
6649,0.558118
6650,0.557800
6651,0.557482
6652,0.557164
6653,0.556845
6654,0.556526
6655,0.556208
6656,0.555889
6657,0.555570
6658,0.555251
6659,0.554932
6660,0.554613
6661,0.554294
6662,0.553975
6663,0.553656
6664,0.553336
6665,0.553017
6666,0.552697
6667,0.552377
6668,0.552058
6669,0.551738
6670,0.551418
6671,0.551098
6672,0.550778
6673,0.550458
6674,0.550138
6675,0.549817
6676,0.549497
6677,0.549177
6678,0.548856
6679,0.548535
6680,0.548215
6681,0.547894
6682,0.547573
6683,0.547252
6684,0.546931
6685,0.546610
6686,0.546289
6687,0.545968
6688,0.545646
6689,0.545325
6690,0.545003
6691,0.544682
6692,0.544360
6693,0.544039
6694,0.543717
6695,0.543395
6696,0.543073
6697,0.542751
6698,0.542429
6699,0.542107
6700,0.541784
6701,0.541462
6702,0.541139
6703,0.540817
6704,0.540494
6705,0.540172
6706,0.539849
6707,0.539526
6708,0.539203
6709,0.538880
6710,0.538557
6711,0.538234
6712,0.537910
6713,0.537587
6714,0.537264
6715,0.536940
6716,0.536617
6717,0.536293
6718,0.535969
6719,0.535646
6720,0.535322
6721,0.534998
6722,0.534674
6723,0.534350
6724,0.534025
6725,0.533701
6726,0.533377
6727,0.533052
6728,0.532728
6729,0.532403
6730,0.532078
6731,0.531754
6732,0.531429
6733,0.531104
6734,0.530779
6735,0.530454
6736,0.530129
6737,0.529804
6738,0.529478
6739,0.529153
6740,0.528827
6741,0.528502
6742,0.528176
6743,0.527851
6744,0.527525
6745,0.527199
6746,0.526873
6747,0.526547
6748,0.526221
6749,0.525895
6750,0.525569
6751,0.525243
6752,0.524916
6753,0.524590
6754,0.524263
6755,0.523937
6756,0.523610
6757,0.523283
6758,0.522956
6759,0.522629
6760,0.522302
6761,0.521975
6762,0.521648
6763,0.521321
6764,0.520994
6765,0.520666
6766,0.520339
6767,0.520011
6768,0.519684
6769,0.519356
6770,0.519028
6771,0.518700
6772,0.518372
6773,0.518045
6774,0.517716
6775,0.517388
6776,0.517060
6777,0.516732
6778,0.516403
6779,0.516075
6780,0.515746
6781,0.515418
6782,0.515089
6783,0.514760
6784,0.514432
6785,0.514103
6786,0.513774
6787,0.513445
6788,0.513116
6789,0.512786
6790,0.512457
6791,0.512128
6792,0.511798
6793,0.511469
6794,0.511139
6795,0.510810
6796,0.510480
6797,0.510150
6798,0.509820
6799,0.509490
6800,0.509160
6801,0.508830
6802,0.508500
6803,0.508170
6804,0.507840
6805,0.507509
6806,0.507179
6807,0.506848
6808,0.506517
6809,0.506187
6810,0.505856
6811,0.505525
6812,0.505194
6813,0.504863
6814,0.504532
6815,0.504201
6816,0.503870
6817,0.503538
6818,0.503207
6819,0.502876
6820,0.502544
6821,0.502212
6822,0.501881
6823,0.501549
6824,0.501217
6825,0.500885
6826,0.500553
6827,0.500221
6828,0.499889
6829,0.499557
6830,0.499225
6831,0.498893
6832,0.498560
6833,0.498228
6834,0.497895
6835,0.497562
6836,0.497230
6837,0.496897
6838,0.496564
6839,0.496231
6840,0.495898
6841,0.495565
6842,0.495232
6843,0.494899
6844,0.494566
6845,0.494232
6846,0.493899
6847,0.493565
6848,0.493232
6849,0.492898
6850,0.492565
6851,0.492231
6852,0.491897
6853,0.491563
6854,0.491229
6855,0.490895
6856,0.490561
6857,0.490226
6858,0.489892
6859,0.489558
6860,0.489223
6861,0.488889
6862,0.488554
6863,0.488220
6864,0.487885
6865,0.487550
6866,0.487215
6867,0.486880
6868,0.486545
6869,0.486210
6870,0.485875
6871,0.485540
6872,0.485205
6873,0.484869
6874,0.484534
6875,0.484198
6876,0.483863
6877,0.483527
6878,0.483191
6879,0.482855
6880,0.482520
6881,0.482184
6882,0.481848
6883,0.481512
6884,0.481176
6885,0.480839
6886,0.480503
6887,0.480167
6888,0.479830
6889,0.479494
6890,0.479157
6891,0.478820
6892,0.478484
6893,0.478147
6894,0.477810
6895,0.477473
6896,0.477136
6897,0.476799
6898,0.476462
6899,0.476125
6900,0.475788
6901,0.475450
6902,0.475113
6903,0.474775
6904,0.474438
6905,0.474100
6906,0.473763
6907,0.473425
6908,0.473087
6909,0.472749
6910,0.472411
6911,0.472073
6912,0.471735
6913,0.471397
6914,0.471058
6915,0.470720
6916,0.470382
6917,0.470043
6918,0.469705
6919,0.469366
6920,0.469028
6921,0.468689
6922,0.468350
6923,0.468011
6924,0.467672
6925,0.467333
6926,0.466994
6927,0.466655
6928,0.466316
6929,0.465977
6930,0.465637
6931,0.465298
6932,0.464958
6933,0.464619
6934,0.464279
6935,0.463939
6936,0.463600
6937,0.463260
6938,0.462920
6939,0.462580
6940,0.462240
6941,0.461900
6942,0.461560
6943,0.461219
6944,0.460879
6945,0.460539
6946,0.460198
6947,0.459858
6948,0.459517
6949,0.459177
6950,0.458836
6951,0.458495
6952,0.458154
6953,0.457813
6954,0.457472
6955,0.457131
6956,0.456790
6957,0.456449
6958,0.456108
6959,0.455766
6960,0.455425
6961,0.455084
6962,0.454742
6963,0.454401
6964,0.454059
6965,0.453717
6966,0.453375
6967,0.453034
6968,0.452692
6969,0.452350
6970,0.452007
6971,0.451665
6972,0.451323
6973,0.450981
6974,0.450639
6975,0.450296
6976,0.449954
6977,0.449611
6978,0.449269
6979,0.448926
6980,0.448583
6981,0.448241
6982,0.447898
6983,0.447555
6984,0.447212
6985,0.446869
6986,0.446526
6987,0.446183
6988,0.445839
6989,0.445496
6990,0.445153
6991,0.444809
6992,0.444466
6993,0.444122
6994,0.443778
6995,0.443435
6996,0.443091
6997,0.442747
6998,0.442403
6999,0.442059
7000,0.441715
7001,0.441371
7002,0.441027
7003,0.440683
7004,0.440339
7005,0.439994
7006,0.439650
7007,0.439305
7008,0.438961
7009,0.438616
7010,0.438271
7011,0.437927
7012,0.437582
7013,0.437237
7014,0.436892
7015,0.436547
7016,0.436202
7017,0.435857
7018,0.435512
7019,0.435167
7020,0.434821
7021,0.434476
7022,0.434131
7023,0.433785
7024,0.433440
7025,0.433094
7026,0.432748
7027,0.432402
7028,0.432057
7029,0.431711
7030,0.431365
7031,0.431019
7032,0.430673
7033,0.430326
7034,0.429980
7035,0.429634
7036,0.429288
7037,0.428941
7038,0.428595
7039,0.428248
7040,0.427902
7041,0.427555
7042,0.427208
7043,0.426862
7044,0.426515
7045,0.426168
7046,0.425821
7047,0.425474
7048,0.425127
7049,0.424780
7050,0.424433
7051,0.424085
7052,0.423738
7053,0.423390
7054,0.423043
7055,0.422695
7056,0.422348
7057,0.422000
7058,0.421653
7059,0.421305
7060,0.420957
7061,0.420609
7062,0.420261
7063,0.419913
7064,0.419565
7065,0.419217
7066,0.418869
7067,0.418520
7068,0.418172
7069,0.417824
7070,0.417475
7071,0.417127
7072,0.416778
7073,0.416429
7074,0.416081
7075,0.415732
7076,0.415383
7077,0.415034
7078,0.414686
7079,0.414336
7080,0.413987
7081,0.413638
7082,0.413289
7083,0.412940
7084,0.412591
7085,0.412241
7086,0.411892
7087,0.411542
7088,0.411193
7089,0.410843
7090,0.410494
7091,0.410144
7092,0.409794
7093,0.409444
7094,0.409094
7095,0.408744
7096,0.408394
7097,0.408044
7098,0.407694
7099,0.407344
7100,0.406994
7101,0.406643
7102,0.406293
7103,0.405942
7104,0.405592
7105,0.405241
7106,0.404891
7107,0.404540
7108,0.404189
7109,0.403838
7110,0.403488
7111,0.403137
7112,0.402786
7113,0.402435
7114,0.402084
7115,0.401732
7116,0.401381
7117,0.401030
7118,0.400679
7119,0.400327
7120,0.399976
7121,0.399624
7122,0.399273
7123,0.398921
7124,0.398569
7125,0.398217
7126,0.397866
7127,0.397514
7128,0.397162
7129,0.396810
7130,0.396458
7131,0.396106
7132,0.395754
7133,0.395402
7134,0.395049
7135,0.394697
7136,0.394344
7137,0.393992
7138,0.393640
7139,0.393287
7140,0.392934
7141,0.392582
7142,0.392229
7143,0.391876
7144,0.391523
7145,0.391170
7146,0.390817
7147,0.390464
7148,0.390111
7149,0.389758
7150,0.389405
7151,0.389052
7152,0.388698
7153,0.388345
7154,0.387992
7155,0.387638
7156,0.387285
7157,0.386931
7158,0.386577
7159,0.386224
7160,0.385870
7161,0.385516
7162,0.385162
7163,0.384808
7164,0.384454
7165,0.384100
7166,0.383746
7167,0.383392
7168,0.383038
7169,0.382683
7170,0.382329
7171,0.381975
7172,0.381620
7173,0.381266
7174,0.380911
7175,0.380557
7176,0.380202
7177,0.379847
7178,0.379492
7179,0.379138
7180,0.378783
7181,0.378428
7182,0.378073
7183,0.377718
7184,0.377363
7185,0.377007
7186,0.376652
7187,0.376297
7188,0.375942
7189,0.375586
7190,0.375231
7191,0.374875
7192,0.374520
7193,0.374164
7194,0.373808
7195,0.373453
7196,0.373097
7197,0.372741
7198,0.372385
7199,0.372029
7200,0.371673
7201,0.371317
7202,0.370961
7203,0.370605
7204,0.370249
7205,0.369892
7206,0.369536
7207,0.369180
7208,0.368823
7209,0.368467
7210,0.368110
7211,0.367754
7212,0.367397
7213,0.367040
7214,0.366684
7215,0.366327
7216,0.365970
7217,0.365613
7218,0.365256
7219,0.364899
7220,0.364542
7221,0.364185
7222,0.363827
7223,0.363470
7224,0.363113
7225,0.362756
7226,0.362398
7227,0.362041
7228,0.361683
7229,0.361326
7230,0.360968
7231,0.360611
7232,0.360253
7233,0.359895
7234,0.359537
7235,0.359179
7236,0.358822
7237,0.358463
7238,0.358105
7239,0.357747
7240,0.357389
7241,0.357031
7242,0.356673
7243,0.356314
7244,0.355956
7245,0.355598
7246,0.355239
7247,0.354881
7248,0.354522
7249,0.354163
7250,0.353805
7251,0.353446
7252,0.353087
7253,0.352729
7254,0.352370
7255,0.352011
7256,0.351652
7257,0.351293
7258,0.350934
7259,0.350575
7260,0.350215
7261,0.349856
7262,0.349497
7263,0.349137
7264,0.348778
7265,0.348419
7266,0.348059
7267,0.347700
7268,0.347340
7269,0.346980
7270,0.346621
7271,0.346261
7272,0.345901
7273,0.345541
7274,0.345181
7275,0.344821
7276,0.344462
7277,0.344101
7278,0.343741
7279,0.343381
7280,0.343021
7281,0.342661
7282,0.342300
7283,0.341940
7284,0.341580
7285,0.341219
7286,0.340859
7287,0.340498
7288,0.340138
7289,0.339777
7290,0.339416
7291,0.339055
7292,0.338695
7293,0.338334
7294,0.337973
7295,0.337612
7296,0.337251
7297,0.336890
7298,0.336529
7299,0.336168
7300,0.335806
7301,0.335445
7302,0.335084
7303,0.334722
7304,0.334361
7305,0.334000
7306,0.333638
7307,0.333277
7308,0.332915
7309,0.332553
7310,0.332192
7311,0.331830
7312,0.331468
7313,0.331106
7314,0.330744
7315,0.330382
7316,0.330021
7317,0.329658
7318,0.329296
7319,0.328934
7320,0.328572
7321,0.328210
7322,0.327848
7323,0.327485
7324,0.327123
7325,0.326760
7326,0.326398
7327,0.326035
7328,0.325673
7329,0.325310
7330,0.324948
7331,0.324585
7332,0.324222
7333,0.323859
7334,0.323497
7335,0.323134
7336,0.322771
7337,0.322408
7338,0.322045
7339,0.321681
7340,0.321318
7341,0.320955
7342,0.320592
7343,0.320229
7344,0.319865
7345,0.319502
7346,0.319139
7347,0.318775
7348,0.318412
7349,0.318048
7350,0.317684
7351,0.317321
7352,0.316957
7353,0.316593
7354,0.316230
7355,0.315866
7356,0.315502
7357,0.315138
7358,0.314774
7359,0.314410
7360,0.314046
7361,0.313682
7362,0.313318
7363,0.312953
7364,0.312589
7365,0.312225
7366,0.311860
7367,0.311496
7368,0.311132
7369,0.310767
7370,0.310403
7371,0.310038
7372,0.309673
7373,0.309309
7374,0.308944
7375,0.308579
7376,0.308214
7377,0.307850
7378,0.307485
7379,0.307120
7380,0.306755
7381,0.306390
7382,0.306025
7383,0.305660
7384,0.305294
7385,0.304929
7386,0.304564
7387,0.304199
7388,0.303833
7389,0.303468
7390,0.303102
7391,0.302737
7392,0.302371
7393,0.302006
7394,0.301640
7395,0.301275
7396,0.300909
7397,0.300543
7398,0.300177
7399,0.299812
7400,0.299446
7401,0.299080
7402,0.298714
7403,0.298348
7404,0.297982
7405,0.033202
7406,0.033035
7407,0.032869
7408,0.032702
7409,0.032536
7410,0.032369
7411,0.032203
7412,0.032037
7413,0.031870
7414,0.031704
7415,0.031537
7416,0.031371
7417,0.031204
7418,0.031038
7419,0.030872
7420,0.030705
7421,0.030539
7422,0.030372
7423,0.030206
7424,0.030040
7425,0.029407
7426,0.028775
7427,0.028142
7428,0.027510
7429,0.026877
7430,0.026245
7431,0.025613
7432,0.024980
7433,0.024348
7434,0.023715
7435,0.023241
7436,0.022767
7437,0.022292
7438,0.021818
7439,0.021344
7440,0.020870
7441,0.020395
7442,0.019921
7443,0.019447
7444,0.018972
7445,0.018498
7446,0.018024
7447,0.017549
7448,0.017075
7449,0.016601
7450,0.016126
7451,0.015652
7452,0.015178
7453,0.014704
7454,0.014229
7455,0.014177
7456,0.014124
7457,0.014071
7458,0.014018
7459,0.013966
7460,0.013913
7461,0.013860
7462,0.013808
7463,0.013755
7464,0.013702
7465,0.013650
7466,0.013597
7467,0.013544
7468,0.013491
7469,0.013439
7470,0.013386
7471,0.013333
7472,0.013281
7473,0.013228
7474,0.013175
7475,0.013123
7476,0.013070
7477,0.013017
7478,0.012964
7479,0.012912
7480,0.012859
7481,0.012806
7482,0.012754
7483,0.012701
7484,0.012648
7485,0.012596
7486,0.012543
7487,0.012490
7488,0.012437
7489,0.012385
7490,0.012332
7491,0.012279
7492,0.012227
7493,0.012174
7494,0.012121
7495,0.012069
7496,0.012016
7497,0.011963
7498,0.011910
7499,0.011858
7500,0.011805
7501,0.011752
7502,0.011700
7503,0.011647
7504,0.011594
7505,0.011542
7506,0.011489
7507,0.011436
7508,0.011383
7509,0.011331
7510,0.011278
7511,0.011225
7512,0.011173
7513,0.011120
7514,0.011067
7515,0.010905
7516,0.010743
7517,0.010581
7518,0.010419
7519,0.010256
7520,0.010094
7521,0.009932
7522,0.009770
7523,0.009608
7524,0.009446
7525,0.009283
7526,0.009121
7527,0.008959
7528,0.008797
7529,0.008635
7530,0.008473
7531,0.008311
7532,0.008148
7533,0.007986
7534,0.007824
7535,0.007662
7536,0.007500
7537,0.007338
7538,0.007175
7539,0.007013
7540,0.006851
7541,0.006689
7542,0.006527
7543,0.006365
7544,0.006202
7545,0.006040
7546,0.005878
7547,0.005716
7548,0.005554
7549,0.005392
7550,0.005230
7551,0.005067
7552,0.004905
7553,0.004743
7554,0.004638
7555,0.004532
7556,0.004427
7557,0.004321
7558,0.004216
7559,0.004111
7560,0.004005
7561,0.003900
7562,0.003794
7563,0.003689
7564,0.003584
7565,0.003478
7566,0.003373
7567,0.003267
7568,0.003162
7569,0.003057
7570,0.002951
7571,0.002846
7572,0.002740
7573,0.002635
7574,0.002530
7575,0.002424
7576,0.002319
7577,0.002213
7578,0.002108
7579,0.002003
7580,0.001897
7581,0.001792
7582,0.001686
7583,0.001581
7584,0.001510
7585,0.001439
7586,0.001368
7587,0.001297
7588,0.001226
7589,0.001155
7590,0.001084
7591,0.001013
7592,0.000942
7593,0.000870
7594,0.000799
7595,0.000728
7596,0.000657
7597,0.000586
7598,0.000515
7599,0.000444
7600,0.000373
7601,0.000302
7602,0.000231
7603,0.000160
7604,0.000089
7605,0.000018
7606,-0.000053
7607,-0.000124
7608,-0.000195
7609,-0.000266
7610,-0.000338
7611,-0.000409
7612,-0.000480
7613,-0.000551
7614,-0.000622
7615,-0.000693
7616,-0.000764
7617,-0.000835
7618,-0.000906
7619,-0.000977
7620,-0.001048
7621,-0.001119
7622,-0.001190
7623,-0.001261
7624,-0.001332
7625,-0.001403
7626,-0.001474
7627,-0.001545
7628,-0.001617
7629,-0.001688
7630,-0.001759
7631,-0.001830
7632,-0.001901
7633,-0.001972
7634,-0.002043
7635,-0.002114
7636,-0.002185
7637,-0.002256
7638,-0.002327
7639,-0.002398
7640,-0.002469
7641,-0.002540
7642,-0.002611
7643,-0.002682
7644,-0.002753
7645,-0.002825
7646,-0.002896
7647,-0.002967
7648,-0.003038
7649,-0.003109
7650,-0.003180
7651,-0.003251
7652,-0.003322
7653,-0.003393
7654,-0.003464
7655,-0.003535
7656,-0.003606
7657,-0.003677
7658,-0.003748
7659,-0.003819
7660,-0.003890
7661,-0.003961
7662,-0.004033
7663,-0.004104
7664,-0.004175
7665,-0.004246
7666,-0.004317
7667,-0.004388
7668,-0.004459
7669,-0.004530
7670,-0.004601
7671,-0.004672
7672,-0.004743
7673,-0.004801
7674,-0.004859
7675,-0.004917
7676,-0.004975
7677,-0.005033
7678,-0.005091
7679,-0.005149
7680,-0.005207
7681,-0.005265
7682,-0.005323
7683,-0.005381
7684,-0.005439
7685,-0.005497
7686,-0.005555
7687,-0.005613
7688,-0.005671
7689,-0.005729
7690,-0.005787
7691,-0.005845
7692,-0.005903
7693,-0.005961
7694,-0.006020
7695,-0.006078
7696,-0.006136
7697,-0.006194
7698,-0.006252
7699,-0.006310
7700,-0.006368
7701,-0.006426
7702,-0.006484
7703,-0.006542
7704,-0.006600
7705,-0.006658
7706,-0.006716
7707,-0.006774
7708,-0.006832
7709,-0.006890
7710,-0.006948
7711,-0.007006
7712,-0.007064
7713,-0.007122
7714,-0.007180
7715,-0.007238
7716,-0.007296
7717,-0.007354
7718,-0.007412
7719,-0.007470
7720,-0.007528
7721,-0.007586
7722,-0.007644
7723,-0.007702
7724,-0.007760
7725,-0.007818
7726,-0.007876
7727,-0.007934
7728,-0.007992
7729,-0.008050
7730,-0.008108
7731,-0.008166
7732,-0.008224
7733,-0.008282
7734,-0.008340
7735,-0.008398
7736,-0.008456
7737,-0.008514
7738,-0.008572
7739,-0.008630
7740,-0.008688
7741,-0.008746
7742,-0.008804
7743,-0.008862
7744,-0.008920
7745,-0.008978
7746,-0.009037
7747,-0.009095
7748,-0.009153
7749,-0.009211
7750,-0.009269
7751,-0.009327
7752,-0.009385
7753,-0.009443
7754,-0.009501
7755,-0.009559
7756,-0.009617
7757,-0.009675
7758,-0.009733
7759,-0.009791
7760,-0.009849
7761,-0.009907
7762,-0.009965
7763,-0.010023
7764,-0.010081
7765,-0.010139
7766,-0.010197
7767,-0.010255
7768,-0.010313
7769,-0.010371
7770,-0.010429
7771,-0.010487
7772,-0.010545
7773,-0.010603
7774,-0.010661
7775,-0.010719
7776,-0.010777
7777,-0.010835
7778,-0.010893
7779,-0.010951
7780,-0.011009
7781,-0.011067
7782,-0.011087
7783,-0.011107
7784,-0.011127
7785,-0.011147
7786,-0.011167
7787,-0.011187
7788,-0.011206
7789,-0.011226
7790,-0.011246
7791,-0.011266
7792,-0.011286
7793,-0.011306
7794,-0.011326
7795,-0.011346
7796,-0.011366
7797,-0.011385
7798,-0.011405
7799,-0.011425
7800,-0.011445
7801,-0.011465
7802,-0.011485
7803,-0.011505
7804,-0.011525
7805,-0.011544
7806,-0.011564
7807,-0.011584
7808,-0.011604
7809,-0.011624
7810,-0.011644
7811,-0.011664
7812,-0.011684
7813,-0.011704
7814,-0.011723
7815,-0.011743
7816,-0.011763
7817,-0.011783
7818,-0.011803
7819,-0.011823
7820,-0.011843
7821,-0.011863
7822,-0.011883
7823,-0.011902
7824,-0.011922
7825,-0.011942
7826,-0.011962
7827,-0.011982
7828,-0.012002
7829,-0.012022
7830,-0.012042
7831,-0.012062
7832,-0.012081
7833,-0.012101
7834,-0.012121
7835,-0.012141
7836,-0.012161
7837,-0.012181
7838,-0.012201
7839,-0.012221
7840,-0.012241
7841,-0.012260
7842,-0.012280
7843,-0.012300
7844,-0.012320
7845,-0.012340
7846,-0.012360
7847,-0.012380
7848,-0.012400
7849,-0.012420
7850,-0.012439
7851,-0.012459
7852,-0.012479
7853,-0.012499
7854,-0.012519
